character,true_emotion,sentence,raw_response,predicted_emotion,predicted_score,time,status
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,信任,妳總是很細心，這次的實驗我完全放心交給妳主導。,"情緒：信任
程度：0.9",信任,0.9,0.8023600578308105,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,今天我們班全班交齊作業，第一次耶，我開心到請大家吃糖果！,"情緒：喜悅
程度：0.9",喜悅,0.9,0.9113290309906006,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,剛剛收到家長的感謝卡，說孩子變得愛學習了，真的超級有成就感。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.7929060459136963,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,小朋友在自然課做的環保小盆栽都活下來了，我真的好開心！,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8406071662902832,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,今天天氣好得不得了，下課還能跟孩子們在操場曬太陽。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.889894962310791,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,小志終於學會用顯微鏡了，看到他興奮的樣子我也忍不住笑了出來。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8154160976409912,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,校務會議提前結束，終於可以早點回家泡杯茶，好幸福～,"情緒：喜悅
程度：0.9",喜悅,0.9,0.888925313949585,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,剛剛小莉悄悄塞了張畫給我，說「謝謝老師陪我長大」，好暖心。,"情緒：喜悅
程度：0.8",喜悅,0.8,0.8763809204101562,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,我今天穿了學生送我的圍裙上課，大家還鼓掌說我好可愛，真開心。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.7751040458679199,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,自己熬夜準備的自然課小遊戲，孩子們玩得好開心，真的值得。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8454279899597168,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,喜悅,聽到孩子們在背後討論說「老師講課都不會無聊」，我整天都笑咪咪的。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8467907905578613,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,下週我們要去植物園參觀，我已經開始想像你們看到真實蕨類植物時的反應了！,"情緒：期待
程度：0.7",期待,0.7,0.7060182094573975,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,明天的太陽能小車比賽，我真的很期待你們的作品上場。,"情緒：期待
程度：0.9",期待,0.9,0.7912817001342773,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,我好希望這次大家都能勇敢舉手發問，讓課堂更熱鬧一點。,"情緒：期待
程度：0.7",期待,0.7,0.8161048889160156,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,妳上次畫的科學手抄報那麼漂亮，我很期待這次的成品！,"情緒：期待
程度：0.8",期待,0.8,0.7945473194122314,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,一想到你們下學期就要開始接觸天文單元，我就覺得好興奮。,"情緒：喜悅
程度：0.8",喜悅,0.8,0.8418011665344238,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,這次如果天氣好，我們就可以在戶外做實驗了，希望別下雨。,"情緒：期待
程度：0.7",期待,0.7,0.9057071208953857,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,妳最近這麼用功，我相信這次成果發表會表現得很棒。,"情緒：喜悅
程度：0.8",喜悅,0.8,0.9513380527496338,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,我們這週要開始孵小雞了，老師也跟你們一樣期待牠們破殼的樣子。,"情緒：期待
程度：0.8",期待,0.8,0.8650350570678711,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,每次你們的小組報告，我都會很期待看你們如何創意呈現。,"情緒：期待
程度：0.8",期待,0.8,0.8595969676971436,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,期待,學期快結束了，我已經開始期待你們畢業時寫給老師的小卡片了。,"情緒：期待
程度：0.7",期待,0.7,0.8126108646392822,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,我擔心你們太匆忙操作，萬一燒杯打破了會受傷。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.6856658458709717,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,剛剛地震的時候，我真的很怕你們還在教室裡。,"情緒：恐懼
程度：0.8",恐懼,0.8,0.9084889888763428,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,每次看到你這樣獨自一個人不說話，我會擔心你是不是遇到什麼困難。,"情緒：信任
程度：0.6",信任,0.6,0.8971090316772461,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,有時候我會害怕自己沒教好，耽誤了你們的學習。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.986598014831543,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,天氣這麼熱，做戶外實驗我怕你們中暑。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.9003031253814697,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,妳最近常常請假，老師有點擔心妳的身體是不是出了什麼狀況。,"情緒：悲傷
程度：0.6",悲傷,0.6,0.8525629043579102,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,如果實驗出現失誤，我擔心會讓你們對科學失去興趣。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.8001599311828613,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,學校附近最近交通事故多，我每天都很怕你們上下學的安全。,"情緒：恐懼
程度：0.8",恐懼,0.8,0.8905060291290283,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,妳說妳想一個人待著，老師有點擔心妳的情緒是不是出了問題。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8532412052154541,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,恐懼,有時候夜深人靜時，我會想：萬一我不再當老師了，還能陪著你們嗎？,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8461596965789795,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,老是有家長臨時丟訊息要改接送，完全沒在考慮老師的困擾。,"情緒：憤怒
程度：0.8",憤怒,0.8,1.0162339210510254,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,有些孩子在教室亂丟垃圾，看了真的很倒胃口。,"情緒：厭惡
程度：0.7",厭惡,0.7,0.9760022163391113,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,學校行政有些規定不合邏輯，每次都讓我們現場老師收爛攤子。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8647379875183105,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,午餐的魚一打開就是腥味，吃第一口就不想吃了。,"情緒：厭惡
程度：0.8",厭惡,0.8,0.8137779235839844,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,每次課後會議開得又久又沒重點，真是浪費大家時間。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.9027061462402344,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,學生抄答案還敢說是「互相幫忙」，這什麼歪理？,"情緒：憤怒
程度：0.8",憤怒,0.8,0.760322093963623,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,教室冷氣壞了三天，維修人員還一副事不關己的樣子，真的受不了。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8131279945373535,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,有些老師上課完全不控場，吵到隔壁班，我們還得收拾善後。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8241102695465088,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,小考有人作弊還裝無辜，那副嘴臉真的讓人氣到不行。,"情緒：憤怒
程度：0.9",憤怒,0.9,0.8062560558319092,200
阿美老師（女性，42 歲，小學自然科老師，溫柔耐心）,厭惡,明明跟校方反映過教具不夠，結果還是什麼都沒處理。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8559541702270508,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,今晚風好大，外面淋雨還是要送，心裡真的覺得挺難過的。,"情緒：悲傷
程度：0.8",悲傷,0.8,0.8504459857940674,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,有客人給差評，我都不知道哪裡做錯了，心裡怪怪的。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.7990550994873047,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,看到那條街以前常來的攤位沒了，感覺這城市越來越冷清了。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.769996166229248,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,工作這麼累，有時候也會想家裡，但又不能停下來。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.7551889419555664,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,今天路上撞見老同學，他說他現在過得比我好，心裡不是滋味。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.7257521152496338,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,小孩子對我笑了，但我知道自己沒法給他什麼真正的幫助。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8107199668884277,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,看到別人聚在一起吃飯聊天，我卻孤單騎著車，好難過。,"情緒：悲傷
程度：0.8",悲傷,0.8,0.8142871856689453,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,手機沒電，訂單又來了，真想趕快結束這一天。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.7845330238342285,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,老闆又說我們工作效率不夠，心裡有點鬱悶。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8277139663696289,200
阿輝（男性，29歲，外送員，樂觀直率）,悲傷,今天接到一個特別冷漠的訂單，連聲謝謝都沒有，讓我心情很差。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.7829549312591553,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,這些客人訂了又改，害我繞來繞去，真是氣炸！,"情緒：憤怒
程度：0.9",憤怒,0.9,0.892164945602417,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,天啊，明明我提早到，店家卻說餐還沒做好，搞什麼嘛！,"情緒：憤怒
程度：0.8",憤怒,0.8,0.9326369762420654,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,遇到塞車根本受不了，這城市到底有沒有交通規劃啊？,"情緒：憤怒
程度：0.9",憤怒,0.9,0.7604117393493652,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,有些人明明訂外送，結果又自己跑去拿，害我白跑一趟！,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8346450328826904,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,客人態度差還不說謝謝，送餐都變成忍功大考驗。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8490359783172607,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,老闆說我們要快送，但路上這麼亂，根本不可能！,"情緒：憤怒
程度：0.8",憤怒,0.8,0.7312519550323486,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,有人點錯餐還硬要改，害我送到一半又得回去，真想爆粗口。,"情緒：憤怒
程度：0.9",憤怒,0.9,0.745596170425415,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,天氣熱到爆炸，外面騎車像在烤箱裡，我已經快炸了！,"情緒：憤怒
程度：0.9",憤怒,0.9,0.7601921558380127,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,這個月獎金又被扣，什麼理由我都聽爛了，氣死人！,"情緒：憤怒
程度：0.9",憤怒,0.9,0.7462868690490723,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,看到路邊違停的車佔我路，真想下去拆輪胎。,"情緒：憤怒
程度：0.9",憤怒,0.9,0.87496018409729,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,居然有人送餐時還會跟我說「辛苦了」，真是太暖心了！,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8324999809265137,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,今天遇到一台超級帥的摩托車，騎起來感覺也爽。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.7312760353088379,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,剛剛那家餐廳的料理居然比想像中好吃，嚇我一跳。,"情緒：驚奇
程度：0.7",驚奇,0.7,0.8480281829833984,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,客人竟然給了我小費，這種事真是不常見欸！,"情緒：驚奇
程度：0.7",驚奇,0.7,0.732388973236084,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,今天路上碰到個老朋友，真沒想到我們還能這麼巧遇。,"情緒：驚奇
程度：0.7",驚奇,0.7,0.7845699787139893,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,看到小朋友送我一個笑容，瞬間整天心情都好起來了。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8048429489135742,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,天氣這麼熱，居然還有人穿羽絨外套，太誇張了吧！,"情緒：驚奇
程度：0.7",驚奇,0.7,0.9821851253509521,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,店家突然多給我一份餐點，真的是太佛心了。,"情緒：喜悅
程度：0.8",喜悅,0.8,0.7920761108398438,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,今天訂單超多，居然都能準時送達，自己也佩服。,"情緒：喜悅
程度：0.8",喜悅,0.8,0.8160140514373779,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,這城市竟然有這麼多漂亮的街景，以前從沒注意過。,"情緒：驚奇
程度：0.8",驚奇,0.8,0.7496671676635742,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,放心啦，我一定準時把餐送到，不會讓你等太久的。,"情緒：信任
程度：0.8",信任,0.8,0.7621688842773438,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,我相信只要認真跑，哪天我也能靠這份工作存到頭期款。,"情緒：期待
程度：0.8",期待,0.8,1.0687870979309082,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,老闆你先給我機會試跑一天，我會讓你看到我做事的態度。,"情緒：期待
程度：0.7",期待,0.7,0.837944746017456,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,跟著導航走，基本上都不會迷路啦，我信這系統。,"情緒：信任
程度：0.7",信任,0.7,1.144892930984497,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,你說你是第一次用這平台？沒關係，我教你，很簡單啦。,"情緒：信任
程度：0.6",信任,0.6,0.916085958480835,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,我相信你不是故意打錯地址，我們都有出錯的時候。,"情緒：信任
程度：0.7",信任,0.7,0.7610468864440918,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,只要客人願意等，我一定拼命趕過去送到。,"情緒：信任
程度：0.7",信任,0.7,0.9068911075592041,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,我以前也遇過很多困難，但我相信努力總會有回報。,"情緒：信任
程度：0.7",信任,0.7,1.081028938293457,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,兄弟你別擔心，我說幫你cover今天就一定做到。,"情緒：信任
程度：0.8",信任,0.8,0.9164159297943115,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,公司雖然嚴格一點，但我信他們不會亂扣錢。,"情緒：信任
程度：0.7",信任,0.7,1.1437151432037354,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,今天送單特別順利，感覺一整天都超開心！,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8311722278594971,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,客人說「謝謝你」那刻，真的是一種幸福感。,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8613779544830322,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,下午休息時吃到一碗超好吃的冰，好爽！,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8324131965637207,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,今天碰到陽光大好，騎車心情都特別輕鬆。,"情緒：喜悅
程度：0.8",喜悅,0.8,1.047210931777954,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,跟同事一起吃便當，聊聊天，笑得很開心。,"情緒：喜悅
程度：0.9",喜悅,0.9,1.1650302410125732,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,接到熟客訂單，感覺像老朋友一樣。,"情緒：喜悅
程度：0.7",喜悅,0.7,1.1484601497650146,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,路上看到小狗搖尾巴，心都被融化了。,"情緒：喜悅
程度：0.8",喜悅,0.8,1.145782709121704,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,今天訂單多，賺得也多，真是開心的一天。,"情緒：喜悅
程度：0.9",喜悅,0.9,1.4555089473724365,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,新買的安全帽戴起來超帥，心情大好。,"情緒：喜悅
程度：0.9",喜悅,0.9,1.142991065979004,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,下班後約朋友聚餐，期待放鬆的時光。,"情緒：期待
程度：0.8",期待,0.8,0.8368089199066162,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,明天天氣好，我應該可以跑滿十單，期待啦！,"情緒：期待
程度：0.8",期待,0.8,0.8300387859344482,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,今天新開的飲料店開始合作了，我超期待第一單！,"情緒：期待
程度：0.9",期待,0.9,0.8478758335113525,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,月底的獎金快到了，希望能再衝個幾趟多領點。,"情緒：期待
程度：0.7",期待,0.7,1.1469318866729736,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,我最期待的就是跑完一整天之後喝冰奶茶的那一刻。,"情緒：期待
程度：0.8",期待,0.8,1.1464250087738037,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,如果有機會進公司內部，我也想試試看當區長。,"情緒：期待
程度：0.7",期待,0.7,1.1392571926116943,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,聽說新的導航系統比較聰明，我等不及想試試。,"情緒：期待
程度：0.7",期待,0.7,1.1489739418029785,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,客人如果給個五星好評，我一天心情都會很好，期待中！,"情緒：期待
程度：0.8",期待,0.8,1.1470141410827637,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,今天客人訂的全是炸雞薯條，我自己看了都流口水。,"情緒：喜悅
程度：0.7",喜悅,0.7,1.1467030048370361,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,我約了老朋友週末吃火鍋，好久沒見了超期待。,"情緒：期待
程度：0.8",期待,0.8,1.4531090259552002,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,年底我打算休幾天回家，最期待跟爸媽一起吃年夜飯。,"情緒：期待
程度：0.8",期待,0.8,1.1453070640563965,200
